filename_raw,filename_jpeg,camera,lens,iso,wb_setting,scene_type,filename_phocus_tiff,phocus_settings,illuminant,download_url,notes
7497643419.arw,8589131496.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,8000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-05 05:18:00, jpeg DateTimeOriginal=2023-11-05 05:18:00"
6476194347.arw,9823398614.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-05 05:27:16, jpeg DateTimeOriginal=2023-11-05 05:27:16"
1090128573.arw,6958926373.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-05 05:28:25, jpeg DateTimeOriginal=2023-11-05 05:28:25"
5559015532.arw,3270670766.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,1250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-05 05:33:49, jpeg DateTimeOriginal=2023-11-05 05:33:49"
5963431385.arw,1222269862.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,5000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-05 05:33:56, jpeg DateTimeOriginal=2023-11-05 05:33:56"
8792361911.arw,7465319286.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-05 11:25:35, jpeg DateTimeOriginal=2023-11-05 11:25:35"
0657631169.arw,9514054692.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-05 11:25:53, jpeg DateTimeOriginal=2023-11-05 11:25:53"
8056886410.arw,9774090364.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 09:48:22, jpeg DateTimeOriginal=2023-11-06 09:48:22"
0638401681.arw,7452785251.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 09:48:53, jpeg DateTimeOriginal=2023-11-06 09:48:53"
3634125983.arw,0436198505.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 09:49:05, jpeg DateTimeOriginal=2023-11-06 09:49:05"
6005258454.arw,6915488023.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,8000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 09:49:56, jpeg DateTimeOriginal=2023-11-06 09:49:56"
1910338053.arw,9548970457.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 09:50:38, jpeg DateTimeOriginal=2023-11-06 09:50:38"
