lens,jpg_url,raw_url
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/1967023415.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/6170298984.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/1197538493.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/3779170994.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/9752190428.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/3028682291.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/8659510849.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/1488933363.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/7104748186.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/2211093006.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/7771321551.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/6767774929.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/3355138422.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/0402383509.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/1548107353.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/0230470787.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/8343648949.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/4621436844.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/3223733419.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/1797796614.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/1788293838.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/9100361211.3fr
XCD 21mm,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/2347483089.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4440480648/4164309006.3fr
