filename_raw,filename_jpeg,camera,lens,iso,wb_setting,scene_type,filename_phocus_tiff,phocus_settings,illuminant,download_url,notes
8846781778.dng,6943954816.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:12:18, jpeg DateTimeOriginal=2019-11-05 16:12:18"
0461743077.dng,2513832144.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,1250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:13:06, jpeg DateTimeOriginal=2019-11-05 16:13:06"
9662455018.dng,3129294372.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,2000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:13:32, jpeg DateTimeOriginal=2019-11-05 16:13:32"
7544547664.dng,9274656318.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:14:16, jpeg DateTimeOriginal=2019-11-05 16:14:16"
6443962310.dng,6580421907.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:14:50, jpeg DateTimeOriginal=2019-11-05 16:14:50"
3391714401.dng,0800784119.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,4000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:15:17, jpeg DateTimeOriginal=2019-11-05 16:15:17"
3163810147.dng,2975885463.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:15:39, jpeg DateTimeOriginal=2019-11-05 16:15:39"
5226209650.dng,7850551371.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:25:12, jpeg DateTimeOriginal=2019-11-05 16:25:12"
4786767333.dng,1977785719.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:30:34, jpeg DateTimeOriginal=2019-11-05 16:30:34"
2720408247.dng,4786379663.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:37:42, jpeg DateTimeOriginal=2019-11-05 16:37:42"
3530393049.dng,5616044833.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:39:10, jpeg DateTimeOriginal=2019-11-05 16:39:10"
1096440131.dng,8018601374.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:42:52, jpeg DateTimeOriginal=2019-11-05 16:42:52"
9380145002.dng,4732666757.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:43:21, jpeg DateTimeOriginal=2019-11-05 16:43:21"
9893653493.dng,1532305352.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:44:27, jpeg DateTimeOriginal=2019-11-05 16:44:27"
6216059815.dng,1643023483.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:44:36, jpeg DateTimeOriginal=2019-11-05 16:44:36"
1331548733.dng,4992637919.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:47:36, jpeg DateTimeOriginal=2019-11-05 16:47:36"
1804070121.dng,4944459747.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:47:44, jpeg DateTimeOriginal=2019-11-05 16:47:44"
2103703985.dng,2701134030.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,2000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:48:13, jpeg DateTimeOriginal=2019-11-05 16:48:13"
6381244419.dng,1152128394.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,1250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:49:29, jpeg DateTimeOriginal=2019-11-05 16:49:29"
7572164137.dng,6479192401.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,16000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:50:56, jpeg DateTimeOriginal=2019-11-05 16:50:56"
1517802377.dng,6912265713.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:51:34, jpeg DateTimeOriginal=2019-11-05 16:51:34"
8032935835.dng,5443304823.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 16:56:21, jpeg DateTimeOriginal=2019-11-05 16:56:21"
7129684399.dng,9371965048.jpg,LEICA SL2,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2019-11-05 17:27:32, jpeg DateTimeOriginal=2019-11-05 17:27:32"
0096266108.dng,4192109314.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 13:25:27, jpeg DateTimeOriginal=2020-12-07 13:25:27"
2324790931.dng,8146403462.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,2000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 13:35:21, jpeg DateTimeOriginal=2020-12-07 13:35:21"
5093118752.dng,3486045898.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 13:40:03, jpeg DateTimeOriginal=2020-12-07 13:40:03"
5819052343.dng,5118411889.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 13:42:54, jpeg DateTimeOriginal=2020-12-07 13:42:54"
3514116995.dng,9502677522.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 13:47:12, jpeg DateTimeOriginal=2020-12-07 13:47:12"
2500387138.dng,1733503678.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 13:58:12, jpeg DateTimeOriginal=2020-12-07 13:58:12"
4770240415.dng,1457006077.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:03:12, jpeg DateTimeOriginal=2020-12-07 14:03:12"
5000817360.dng,8439373704.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:15:17, jpeg DateTimeOriginal=2020-12-07 14:15:17"
5084126076.dng,1854903797.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:16:49, jpeg DateTimeOriginal=2020-12-07 14:16:49"
0437322994.dng,6224849124.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:18:54, jpeg DateTimeOriginal=2020-12-07 14:18:54"
5628137485.dng,1891802648.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:23:47, jpeg DateTimeOriginal=2020-12-07 14:23:47"
9237676361.dng,4881246900.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:24:20, jpeg DateTimeOriginal=2020-12-07 14:24:20"
1003296524.dng,0290285176.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:24:56, jpeg DateTimeOriginal=2020-12-07 14:24:56"
0630132366.dng,1764063073.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:28:32, jpeg DateTimeOriginal=2020-12-07 14:28:32"
2447118737.dng,9870025359.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:35:56, jpeg DateTimeOriginal=2020-12-07 14:35:56"
7737350600.dng,5525688176.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:36:34, jpeg DateTimeOriginal=2020-12-07 14:36:34"
6115403473.dng,4482399689.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:38:11, jpeg DateTimeOriginal=2020-12-07 14:38:11"
1931263104.dng,2028132782.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:40:22, jpeg DateTimeOriginal=2020-12-07 14:40:22"
3192227284.dng,5472037913.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 14:53:28, jpeg DateTimeOriginal=2020-12-07 14:53:28"
2054485917.dng,6094678164.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:11:47, jpeg DateTimeOriginal=2020-12-07 15:11:47"
6009911511.dng,7268776873.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:13:35, jpeg DateTimeOriginal=2020-12-07 15:13:35"
6781122407.dng,7194636867.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,1250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:14:36, jpeg DateTimeOriginal=2020-12-07 15:14:36"
1634424606.dng,5666381196.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:19:16, jpeg DateTimeOriginal=2020-12-07 15:19:16"
7678693069.dng,9337164005.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:22:02, jpeg DateTimeOriginal=2020-12-07 15:22:02"
3981618556.dng,3191009517.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,1000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:24:41, jpeg DateTimeOriginal=2020-12-07 15:24:41"
7334785306.dng,8731596613.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:25:49, jpeg DateTimeOriginal=2020-12-07 15:25:49"
6242588699.dng,5236490943.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:35:22, jpeg DateTimeOriginal=2020-12-07 15:35:22"
0899510836.dng,9051475961.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,50,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:42:20, jpeg DateTimeOriginal=2020-12-07 15:42:20"
3381256979.dng,1469012441.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:43:39, jpeg DateTimeOriginal=2020-12-07 15:43:39"
3379919858.dng,4184836219.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:47:15, jpeg DateTimeOriginal=2020-12-07 15:47:15"
5483525244.dng,3633676352.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:48:40, jpeg DateTimeOriginal=2020-12-07 15:48:40"
9345074426.dng,0841642467.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:52:00, jpeg DateTimeOriginal=2020-12-07 15:52:00"
3782562064.dng,4770712950.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 15:55:42, jpeg DateTimeOriginal=2020-12-07 15:55:42"
8105812633.dng,9734434394.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 16:16:22, jpeg DateTimeOriginal=2020-12-07 16:16:22"
1890239436.dng,7984187327.jpg,LEICA SL2-S,SUPER-VARIO-ELMAR-SL 1:3.5-4.5/16-35 ASPH.,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 16:23:17, jpeg DateTimeOriginal=2020-12-07 16:23:17"
3071248396.dng,8665137298.jpg,LEICA SL2-S,SUPER-VARIO-ELMAR-SL 1:3.5-4.5/16-35 ASPH.,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 16:24:06, jpeg DateTimeOriginal=2020-12-07 16:24:06"
3354302858.dng,2480078048.jpg,LEICA SL2-S,SUPER-VARIO-ELMAR-SL 1:3.5-4.5/16-35 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 16:25:28, jpeg DateTimeOriginal=2020-12-07 16:25:28"
2256057036.dng,2092413996.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-07 16:32:13, jpeg DateTimeOriginal=2020-12-07 16:32:13"
0244345833.dng,7690482970.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,12500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-12 16:42:24, jpeg DateTimeOriginal=2020-12-12 16:42:24"
7413796193.dng,0421485083.jpg,LEICA SL2-S,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,6400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-13 10:35:47, jpeg DateTimeOriginal=2020-12-13 10:35:47"
0182490569.dng,5222174249.jpg,LEICA SL2-S,Noctilux-M 1:1.25/75 ASPH.,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-15 17:20:44, jpeg DateTimeOriginal=2020-12-15 17:20:44"
7358959790.dng,9054435515.jpg,LEICA SL2-S,Noctilux-M 1:1.25/75 ASPH.,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-15 17:24:05, jpeg DateTimeOriginal=2020-12-15 17:24:05"
1970243960.dng,9112317060.jpg,LEICA SL2-S,Noctilux-M 1:1.25/75 ASPH.,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2020-12-15 17:27:28, jpeg DateTimeOriginal=2020-12-15 17:27:28"
0141883041.dng,8588281141.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,6400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-22 18:59:26, jpeg DateTimeOriginal=2024-08-22 18:59:26"
3920316250.dng,8937502602.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 09:58:26, jpeg DateTimeOriginal=2024-08-23 09:58:26"
1366626130.dng,7023208895.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:03:56, jpeg DateTimeOriginal=2024-08-23 10:03:56"
3512516339.dng,8819250230.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:10:09, jpeg DateTimeOriginal=2024-08-23 10:10:09"
3266389966.dng,4777343316.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:21:37, jpeg DateTimeOriginal=2024-08-23 10:21:37"
4134582906.dng,0980785154.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:23:37, jpeg DateTimeOriginal=2024-08-23 10:23:37"
9562086278.dng,3003063935.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:24:34, jpeg DateTimeOriginal=2024-08-23 10:24:34"
9938070972.dng,4115247343.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:30:07, jpeg DateTimeOriginal=2024-08-23 10:30:07"
6121996014.dng,4670648667.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:31:48, jpeg DateTimeOriginal=2024-08-23 10:31:48"
6968750839.dng,0959881808.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:36:47, jpeg DateTimeOriginal=2024-08-23 10:36:47"
6349183287.dng,0764597722.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:38:47, jpeg DateTimeOriginal=2024-08-23 10:38:47"
6014842139.dng,7513859920.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:39:52, jpeg DateTimeOriginal=2024-08-23 10:39:52"
2196361046.dng,6985453004.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:52:57, jpeg DateTimeOriginal=2024-08-23 10:52:57"
4672951914.dng,0392076189.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 10:53:16, jpeg DateTimeOriginal=2024-08-23 10:53:16"
7257638917.dng,3157189996.jpg,LEICA Q3 43,unknown,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 11:02:02, jpeg DateTimeOriginal=2024-08-23 11:02:02"
2011037535.dng,2446262734.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 11:09:11, jpeg DateTimeOriginal=2024-08-23 11:09:11"
5234659255.dng,5169003925.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 13:12:01, jpeg DateTimeOriginal=2024-08-23 13:12:01"
2371749194.dng,5077388214.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 13:40:57, jpeg DateTimeOriginal=2024-08-23 13:40:57"
2309027549.dng,7356188842.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 13:42:58, jpeg DateTimeOriginal=2024-08-23 13:42:58"
3890706363.dng,9049684329.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 13:46:18, jpeg DateTimeOriginal=2024-08-23 13:46:18"
5836748560.dng,7963606443.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 13:51:29, jpeg DateTimeOriginal=2024-08-23 13:51:29"
7356796714.dng,6265753945.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 14:10:04, jpeg DateTimeOriginal=2024-08-23 14:10:04"
8366739888.dng,9712359333.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 15:11:04, jpeg DateTimeOriginal=2024-08-23 15:11:04"
7475505793.dng,9546656065.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 15:19:20, jpeg DateTimeOriginal=2024-08-23 15:19:20"
2357991933.dng,0128771987.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-23 17:05:41, jpeg DateTimeOriginal=2024-08-23 17:05:41"
9489879042.dng,6238001049.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-24 12:30:20, jpeg DateTimeOriginal=2024-08-24 12:30:20"
4293656313.dng,0174684363.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-24 12:43:53, jpeg DateTimeOriginal=2024-08-24 12:43:53"
4030894411.dng,6461651047.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-24 13:42:26, jpeg DateTimeOriginal=2024-08-24 13:42:26"
9493726931.dng,9410909426.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,8000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-24 15:09:23, jpeg DateTimeOriginal=2024-08-24 15:09:23"
1054374433.dng,1765656822.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,2000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-24 15:47:03, jpeg DateTimeOriginal=2024-08-24 15:47:03"
8040566508.dng,2700926280.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,12500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-24 15:57:23, jpeg DateTimeOriginal=2024-08-24 15:57:23"
